id_evento,email,id,idLegislatura,nome,siglaPartido,siglaUf,uri,uriPartido,urlFoto,tipo_evento,dataHoraInicio
76078,dep.lincolnportela@camara.leg.br,74585,57,Lincoln Portela,PL,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/74585,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/74585.jpg,Sessão Deliberativa,2025-04-24T09:22:00.000Z
76078,dep.socorroneri@camara.leg.br,104552,57,Socorro Neri,PP,AC,https://dadosabertos.camara.leg.br/api/v2/deputados/104552,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/104552.jpg,Sessão Deliberativa,2025-04-24T09:22:00.000Z
76078,null,141480,57,Lázaro Botelho,PP,TO,https://dadosabertos.camara.leg.br/api/v2/deputados/141480,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/141480.jpg,Sessão Deliberativa,2025-04-24T09:22:00.000Z
76078,dep.rodrigodecastro@camara.leg.br,141531,57,Rodrigo de Castro,União,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/141531,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/141531.jpg,Sessão Deliberativa,2025-04-24T09:22:00.000Z
76078,dep.marciomarinho@camara.leg.br,150418,57,Márcio Marinho,Republican,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/150418,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/150418.jpg,Sessão Deliberativa,2025-04-24T09:22:00.000Z
76078,dep.pedrouczai@camara.leg.br,160604,57,Pedro Uczai,PT,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/160604,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/160604.jpg,Sessão Deliberativa,2025-04-24T09:22:00.000Z
76078,dep.ruycarneiro@camara.leg.br,160635,57,Ruy Carneiro,Podemos,PB,https://dadosabertos.camara.leg.br/api/v2/deputados/160635,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/160635.jpg,Sessão Deliberativa,2025-04-24T09:22:00.000Z
76078,dep.felixmendoncajunior@camara.leg.br,160666,57,Félix Mendonça Júnior,PDT,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/160666,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,https://www.camara.leg.br/internet/deputado/bandep/160666.jpg,Sessão Deliberativa,2025-04-24T09:22:00.000Z
76078,dep.hugomotta@camara.leg.br,160674,57,Hugo Motta,Republican,PB,https://dadosabertos.camara.leg.br/api/v2/deputados/160674,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/160674.jpg,Sessão Deliberativa,2025-04-24T09:22:00.000Z
76078,dep.misaelvarella@camara.leg.br,178895,57,Misael Varella,PSD,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/178895,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/178895.jpg,Sessão Deliberativa,2025-04-24T09:22:00.000Z
76078,dep.vitorlippi@camara.leg.br,178992,57,Vitor Lippi,PSDB,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/178992,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/178992.jpg,Sessão Deliberativa,2025-04-24T09:22:00.000Z
76078,dep.betopereira@camara.leg.br,204358,57,Beto Pereira,PSDB,MS,https://dadosabertos.camara.leg.br/api/v2/deputados/204358,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/204358.jpg,Sessão Deliberativa,2025-04-24T09:22:00.000Z
76078,dep.biakicis@camara.leg.br,204374,57,Bia Kicis,PL,DF,https://dadosabertos.camara.leg.br/api/v2/deputados/204374,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204374.jpg,Sessão Deliberativa,2025-04-24T09:22:00.000Z
76078,dep.cezinhademadureira@camara.leg.br,204504,57,Cezinha de Madureira,PSD,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/204504,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204504.jpg,Sessão Deliberativa,2025-04-24T09:22:00.000Z
76078,dep.zevitor@camara.leg.br,204517,57,Zé Vitor,PL,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/204517,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204517.jpg,Sessão Deliberativa,2025-04-24T09:22:00.000Z
76078,null,204571,57,Alex Santana,Republican,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/204571,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/204571.jpg,Sessão Deliberativa,2025-04-24T09:22:00.000Z
76078,dep.carladickson@camara.leg.br,213762,57,Carla Dickson,União,RN,https://dadosabertos.camara.leg.br/api/v2/deputados/213762,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/213762.jpg,Sessão Deliberativa,2025-04-24T09:22:00.000Z
76078,dep.antonioandrade@camara.leg.br,220544,57,Antonio Andrade,Republican,TO,https://dadosabertos.camara.leg.br/api/v2/deputados/220544,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/220544.jpg,Sessão Deliberativa,2025-04-24T09:22:00.000Z
76078,dep.rodolfonogueira@camara.leg.br,220546,57,Rodolfo Nogueira,PL,MS,https://dadosabertos.camara.leg.br/api/v2/deputados/220546,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220546.jpg,Sessão Deliberativa,2025-04-24T09:22:00.000Z
76078,dep.anapaulalima@camara.leg.br,220556,57,Ana Paula Lima,PT,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/220556,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220556.jpg,Sessão Deliberativa,2025-04-24T09:22:00.000Z
76078,null,220579,57,Silvia Waiãpi,PL,AP,https://dadosabertos.camara.leg.br/api/v2/deputados/220579,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220579.jpg,Sessão Deliberativa,2025-04-24T09:22:00.000Z
76078,dep.delegadofabiocosta@camara.leg.br,220583,57,Delegado Fabio Costa,PP,AL,https://dadosabertos.camara.leg.br/api/v2/deputados/220583,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/220583.jpg,Sessão Deliberativa,2025-04-24T09:22:00.000Z
76078,dep.robertoduarte@camara.leg.br,220588,57,Roberto Duarte,Republican,AC,https://dadosabertos.camara.leg.br/api/v2/deputados/220588,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/220588.jpg,Sessão Deliberativa,2025-04-24T09:22:00.000Z
76078,dep.eduardovelloso@camara.leg.br,220589,57,Eduardo Velloso,União,AC,https://dadosabertos.camara.leg.br/api/v2/deputados/220589,https://dadosabertos.camara.leg.br/api/v2/partidos/37904,https://www.camara.leg.br/internet/deputado/bandep/220589.jpg,Sessão Deliberativa,2025-04-24T09:22:00.000Z
76078,dep.marcelocrivella@camara.leg.br,220599,57,Marcelo Crivella,Republican,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220599,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/220599.jpg,Sessão Deliberativa,2025-04-24T09:22:00.000Z
76078,null,220619,57,Delegado Ramagem,PL,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220619,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220619.jpg,Sessão Deliberativa,2025-04-24T09:22:00.000Z
76078,dep.mauriciodovolei@camara.leg.br,220628,57,Mauricio do Vôlei,PL,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/220628,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220628.jpg,Sessão Deliberativa,2025-04-24T09:22:00.000Z
76078,dep.mauricioneves@camara.leg.br,220647,57,Mauricio Neves,PP,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220647,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/220647.jpg,Sessão Deliberativa,2025-04-24T09:22:00.000Z
76078,dep.delegadopaulobilynskyj@camara.leg.br,220654,57,Delegado Paulo Bilynskyj,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220654,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220654.jpg,Sessão Deliberativa,2025-04-24T09:22:00.000Z
76078,dep.duartejr@camara.leg.br,220686,57,Duarte Jr.,PSB,MA,https://dadosabertos.camara.leg.br/api/v2/deputados/220686,https://dadosabertos.camara.leg.br/api/v2/partidos/36898,https://www.camara.leg.br/internet/deputado/bandep/220686.jpg,Sessão Deliberativa,2025-04-24T09:22:00.000Z
76078,dep.marciohonaiser@camara.leg.br,220687,57,Márcio Honaiser,PDT,MA,https://dadosabertos.camara.leg.br/api/v2/deputados/220687,https://dadosabertos.camara.leg.br/api/v2/partidos/37904,https://www.camara.leg.br/internet/deputado/bandep/220687.jpg,Sessão Deliberativa,2025-04-24T09:22:00.000Z
76078,dep.ricardomaia@camara.leg.br,220694,57,Ricardo Maia,MDB,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/220694,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/220694.jpg,Sessão Deliberativa,2025-04-24T09:22:00.000Z
76207,dep.dilceusperafico@camara.leg.br,73768,57,Dilceu Sperafico,PP,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/73768,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/73768.jpg,Reunião de Comparecimento de Ministro(a),2025-05-07T10:00:00.000Z
76207,dep.giacobo@camara.leg.br,74383,57,Giacobo,PSD,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/74383,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/74383.jpg,Reunião de Comparecimento de Ministro(a),2025-05-07T10:00:00.000Z
76207,dep.paulofolletto@camara.leg.br,160517,57,Paulo Folletto,PSB,ES,https://dadosabertos.camara.leg.br/api/v2/deputados/160517,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/160517.jpg,Reunião de Comparecimento de Ministro(a),2025-05-07T10:00:00.000Z
76207,dep.marcon@camara.leg.br,160535,57,Marcon,PT,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/160535,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/160535.jpg,Reunião de Comparecimento de Ministro(a),2025-05-07T10:00:00.000Z
76207,dep.valmirassuncao@camara.leg.br,160610,57,Valmir Assunção,PT,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/160610,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/160610.jpg,Reunião de Comparecimento de Ministro(a),2025-05-07T10:00:00.000Z
76207,dep.emidinhomadeira@camara.leg.br,161550,57,Emidinho Madeira,PL,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/161550,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/161550.jpg,Reunião de Comparecimento de Ministro(a),2025-05-07T10:00:00.000Z
76207,dep.afonsomotta@camara.leg.br,178835,57,Afonso Motta,PDT,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/178835,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,https://www.camara.leg.br/internet/deputado/bandep/178835.jpg,Reunião de Comparecimento de Ministro(a),2025-05-07T10:00:00.000Z
76207,dep.joaodaniel@camara.leg.br,178970,57,João Daniel,PT,SE,https://dadosabertos.camara.leg.br/api/v2/deputados/178970,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/178970.jpg,Reunião de Comparecimento de Ministro(a),2025-05-07T10:00:00.000Z
76207,dep.danielareinehr@camara.leg.br,220557,57,Daniela Reinehr,PL,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/220557,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220557.jpg,Reunião de Comparecimento de Ministro(a),2025-05-07T10:00:00.000Z
76207,dep.zetrovao@camara.leg.br,220558,57,Zé Trovão,PL,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/220558,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220558.jpg,Reunião de Comparecimento de Ministro(a),2025-05-07T10:00:00.000Z
76207,null,220577,57,Augusto Puppio,MDB,AP,https://dadosabertos.camara.leg.br/api/v2/deputados/220577,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/220577.jpg,Reunião de Comparecimento de Ministro(a),2025-05-07T10:00:00.000Z
75976,dep.juliocesarribeiro@camara.leg.br,204372,57,Julio Cesar Ribeiro,REPUBLICANOS,DF,https://dadosabertos.camara.leg.br/api/v2/deputados/204372,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/204372.jpg,Reunião de Comparecimento de Ministro(a),2025-05-14T13:00:00.000Z
76241,dep.osmarterra@camara.leg.br,73692,57,Osmar Terra,PL,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/73692,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/73692.jpg,Audiência Pública,2025-05-13T17:00:00.000Z
76241,dep.zevitor@camara.leg.br,204517,57,Zé Vitor,PL,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/204517,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204517.jpg,Audiência Pública,2025-05-13T17:00:00.000Z
76241,dep.brunofarias@camara.leg.br,210989,57,Bruno Farias,REPUBLICANOS,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/210989,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/210989.jpg,Audiência Pública,2025-05-13T17:00:00.000Z
76241,dep.rafaelsimoes@camara.leg.br,220626,57,Rafael Simoes,UNIÃO,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/220626,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220626.jpg,Audiência Pública,2025-05-13T17:00:00.000Z
76241,dep.rosangelamoro@camara.leg.br,220644,57,Rosangela Moro,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220644,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220644.jpg,Audiência Pública,2025-05-13T17:00:00.000Z
76241,dep.paulolitro@camara.leg.br,220685,57,Paulo Litro,UNIÃO,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/220685,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220685.jpg,Audiência Pública,2025-05-13T17:00:00.000Z
76241,dep.vava@camara.leg.br,235712,57,Vavá,AVANTE,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/235712,https://dadosabertos.camara.leg.br/api/v2/partidos/36898,https://www.camara.leg.br/internet/deputado/bandep/235712.jpg,Audiência Pública,2025-05-13T17:00:00.000Z
76254,dep.pompeodemattos@camara.leg.br,73486,57,Pompeo de Mattos,PDT,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/73486,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,https://www.camara.leg.br/internet/deputado/bandep/73486.jpg,Evento Técnico,2025-05-21T14:06:00.000Z
76330,dep.yurydoparedao@camara.leg.br,220660,57,Yury do Paredão,MDB,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/220660,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/220660.jpg,Audiência Pública,2025-05-14T10:28:00.000Z
76360,dep.sargentoportugal@camara.leg.br,220618,57,Sargento Portugal,PODE,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220618,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/220618.jpg,Reunião Deliberativa,2025-05-20T14:29:00.000Z
76360,dep.delegadopaulobilynskyj@camara.leg.br,220654,57,Delegado Paulo Bilynskyj,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220654,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220654.jpg,Reunião Deliberativa,2025-05-20T14:29:00.000Z
76360,dep.eribertomedeiros@camara.leg.br,220663,57,Eriberto Medeiros,PSB,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/220663,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/220663.jpg,Reunião Deliberativa,2025-05-20T14:29:00.000Z
76360,dep.delegadocaveira@camara.leg.br,220673,57,Delegado Caveira,PL,PA,https://dadosabertos.camara.leg.br/api/v2/deputados/220673,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220673.jpg,Reunião Deliberativa,2025-05-20T14:29:00.000Z
76366,dep.antonialucia@camara.leg.br,123756,57,Antônia Lúcia,MDB,AC,https://dadosabertos.camara.leg.br/api/v2/deputados/123756,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/123756.jpg,Reunião Deliberativa,2025-05-21T10:56:00.000Z
76384,dep.aluisiomendes@camara.leg.br,178881,57,Aluisio Mendes,REPUBLICANOS,MA,https://dadosabertos.camara.leg.br/api/v2/deputados/178881,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/178881.jpg,Reunião Deliberativa,2025-05-20T15:44:00.000Z
76384,dep.sargentofahur@camara.leg.br,204387,57,Sargento Fahur,PL,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/204387,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204387.jpg,Reunião Deliberativa,2025-05-20T15:44:00.000Z
76384,dep.coronelassis@camara.leg.br,220594,57,Coronel Assis,PL,MT,https://dadosabertos.camara.leg.br/api/v2/deputados/220594,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220594.jpg,Reunião Deliberativa,2025-05-20T15:44:00.000Z
76384,null,220619,57,Delegado Ramagem,PL,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220619,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220619.jpg,Reunião Deliberativa,2025-05-20T15:44:00.000Z
76384,dep.delegadobrunolima@camara.leg.br,220642,57,Delegado Bruno Lima,PODE,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220642,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/220642.jpg,Reunião Deliberativa,2025-05-20T15:44:00.000Z
76015,dep.pastorgil@camara.leg.br,204570,57,Pastor Gil,PL,MA,https://dadosabertos.camara.leg.br/api/v2/deputados/204570,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204570.jpg,Audiência Pública,2025-05-27T14:14:00.000Z
76015,null,229432,57,Luiz Fernando Vampiro,MDB,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/229432,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/229432.jpg,Audiência Pública,2025-05-27T14:14:00.000Z
76434,dep.leonardomonteiro@camara.leg.br,74156,57,Leonardo Monteiro,PT,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/74156,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/74156.jpg,Reunião de Instalação e Eleição,2025-05-21T15:26:00.000Z
76434,null,204507,57,Carla Zambelli,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/204507,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204507.jpg,Reunião de Instalação e Eleição,2025-05-21T15:26:00.000Z
76463,dep.alencarsantana@camara.leg.br,204501,57,Alencar Santana,PT,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/204501,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/204501.jpg,Reunião Deliberativa,2025-05-27T14:46:00.000Z
76463,dep.coronelassis@camara.leg.br,220594,57,Coronel Assis,PL,MT,https://dadosabertos.camara.leg.br/api/v2/deputados/220594,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220594.jpg,Reunião Deliberativa,2025-05-27T14:46:00.000Z
76463,dep.delegadopaulobilynskyj@camara.leg.br,220654,57,Delegado Paulo Bilynskyj,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220654,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220654.jpg,Reunião Deliberativa,2025-05-27T14:46:00.000Z
76534,dep.claudiocajado@camara.leg.br,74537,57,Claudio Cajado,PP,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/74537,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/74537.jpg,Reunião Deliberativa,2025-05-27T15:32:00.000Z
76534,dep.marcospollon@camara.leg.br,220547,57,Marcos Pollon,PL,MS,https://dadosabertos.camara.leg.br/api/v2/deputados/220547,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220547.jpg,Reunião Deliberativa,2025-05-27T15:32:00.000Z
76534,dep.zucco@camara.leg.br,220552,57,Zucco,PL,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/220552,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220552.jpg,Reunião Deliberativa,2025-05-27T15:32:00.000Z
75404,dep.aliceportugal@camara.leg.br,74057,57,Alice Portugal,PCdoB,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/74057,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,https://www.camara.leg.br/internet/deputado/bandep/74057.jpg,Sessão Deliberativa,2025-02-12T13:56:00.000Z
75404,dep.josepriante@camara.leg.br,74079,57,José Priante,MDB,PA,https://dadosabertos.camara.leg.br/api/v2/deputados/74079,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/74079.jpg,Sessão Deliberativa,2025-02-12T13:56:00.000Z
75404,dep.carlossampaio@camara.leg.br,74262,57,Carlos Sampaio,PSD,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/74262,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/74262.jpg,Sessão Deliberativa,2025-02-12T13:56:00.000Z
75404,dep.gilbertonascimento@camara.leg.br,74270,57,Gilberto Nascimento,PSD,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/74270,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/74270.jpg,Sessão Deliberativa,2025-02-12T13:56:00.000Z
75404,dep.jeffersoncampos@camara.leg.br,74273,57,Jefferson Campos,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/74273,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/74273.jpg,Sessão Deliberativa,2025-02-12T13:56:00.000Z
75404,dep.damiaofeliciano@camara.leg.br,74467,57,Damião Feliciano,União,PB,https://dadosabertos.camara.leg.br/api/v2/deputados/74467,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/74467.jpg,Sessão Deliberativa,2025-02-12T13:56:00.000Z
75404,dep.jandirafeghali@camara.leg.br,74848,57,Jandira Feghali,PCdoB,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/74848,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,https://www.camara.leg.br/internet/deputado/bandep/74848.jpg,Sessão Deliberativa,2025-02-12T13:56:00.000Z
75404,dep.arnaldojardim@camara.leg.br,141391,57,Arnaldo Jardim,Cidadania,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/141391,https://dadosabertos.camara.leg.br/api/v2/partidos/37905,https://www.camara.leg.br/internet/deputado/bandep/141391.jpg,Sessão Deliberativa,2025-02-12T13:56:00.000Z
75404,dep.padrejoao@camara.leg.br,160556,57,Padre João,PT,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/160556,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/160556.jpg,Sessão Deliberativa,2025-02-12T13:56:00.000Z
75404,dep.dimasfabiano@camara.leg.br,160599,57,Dimas Fabiano,PP,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/160599,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/160599.jpg,Sessão Deliberativa,2025-02-12T13:56:00.000Z
75404,dep.erosbiondini@camara.leg.br,160640,57,Eros Biondini,PL,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/160640,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/160640.jpg,Sessão Deliberativa,2025-02-12T13:56:00.000Z
75404,dep.pastoreurico@camara.leg.br,160642,57,Pastor Eurico,PL,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/160642,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/160642.jpg,Sessão Deliberativa,2025-02-12T13:56:00.000Z
75404,dep.augustocoutinho@camara.leg.br,160665,57,Augusto Coutinho,Republican,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/160665,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/160665.jpg,Sessão Deliberativa,2025-02-12T13:56:00.000Z
75404,dep.ribamarsilva@camara.leg.br,175765,57,Ribamar Silva,PSD,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/175765,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/175765.jpg,Sessão Deliberativa,2025-02-12T13:56:00.000Z
75404,dep.aluisiomendes@camara.leg.br,178881,57,Aluisio Mendes,Republican,MA,https://dadosabertos.camara.leg.br/api/v2/deputados/178881,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/178881.jpg,Sessão Deliberativa,2025-02-12T13:56:00.000Z
