id_votacao,id_deputado,nome_deputado,voto,data_captura
999007,220648,Marangoni,Não,2026-05-10
999007,122158,Pedro Paulo,Sim,2026-05-10
999007,224333,Welter,Sim,2026-05-10
999007,204560,Adolfo Viana,Não,2026-05-10
999007,204388,Bibo Nunes,Sim,2026-05-10
999007,220595,Coronel Fernanda,Abstenção,2026-05-10
999007,220537,Helena Lima,Abstenção,2026-05-10
999007,204536,Kim Kataguiri,Sim,2026-05-10
999007,178986,Nilto Tatto,Sim,2026-05-10
999007,74084,Raimundo Santos,Abstenção,2026-05-10
999007,220543,Ricardo Ayres,Sim,2026-05-10
999007,204374,Bia Kicis,Abstenção,2026-05-10
999007,220635,Bruno Ganem,Não,2026-05-10
999007,141398,Carlos Zarattini,Abstenção,2026-05-10
999007,150418,Márcio Marinho,Não,2026-05-10
999007,220685,Paulo Litro,Abstenção,2026-05-10
999007,204528,Adriana Ventura,Abstenção,2026-05-10
999007,160600,Arthur Oliveira Maia,Sim,2026-05-10
999007,213762,Carla Dickson,Abstenção,2026-05-10
999007,220608,Cristiane Lopes,Sim,2026-05-10
999007,220559,Julia Zanatta,Abstenção,2026-05-10
999007,220584,Murilo Galdino,Não,2026-05-10
999007,233594,Rafael Fera,Abstenção,2026-05-10
999007,220532,Rafael Prudente,Abstenção,2026-05-10
999007,220626,Rafael Simoes,Não,2026-05-10
999007,153423,Renilce Nicodemos,Sim,2026-05-10
999007,220560,Thiago de Joaldo,Abstenção,2026-05-10
999007,220646,Felipe Becari,Sim,2026-05-10
999007,178873,Helder Salomão,Não,2026-05-10
999007,204455,Luiz Lima,Não,2026-05-10
999007,220693,Roberta Roma,Sim,2026-05-10
999007,204480,Rogério Correia,Abstenção,2026-05-10
999007,178992,Vitor Lippi,Não,2026-05-10
999007,221148,Alfredinho,Abstenção,2026-05-10
999007,220629,Dandara,Abstenção,2026-05-10
999007,74383,Giacobo,Não,2026-05-10
999007,178884,Hildo Rocha,Sim,2026-05-10
999007,220670,Iza Arruda,Abstenção,2026-05-10
999007,220604,Marcos Tavares,Não,2026-05-10
999007,220550,Mauricio Marcon,Não,2026-05-10
999007,204489,Robério Monteiro,Abstenção,2026-05-10
999007,220598,Tarcísio Motta,Não,2026-05-10
999007,160610,Valmir Assunção,Abstenção,2026-05-10
999007,91228,Waldemar Oliveira,Não,2026-05-10
999007,220592,Zezinho Barbary,Abstenção,2026-05-10
999007,220638,Antonio Carlos Rodrigues,Abstenção,2026-05-10
999007,220563,Icaro de Valmir,Sim,2026-05-10
999007,74156,Leonardo Monteiro,Não,2026-05-10
999007,141518,Paulinho da Força,Sim,2026-05-10
999007,74400,Paulo Pimenta,Sim,2026-05-10
999007,220631,Samuel Viana,Sim,2026-05-10
999007,220621,Sargento Gonçalves,Não,2026-05-10
999007,104552,Socorro Neri,Sim,2026-05-10
999007,178947,Sóstenes Cavalcante,Sim,2026-05-10
999007,220538,Albuquerque,Abstenção,2026-05-10
999007,74537,Claudio Cajado,Abstenção,2026-05-10
999007,220686,Duarte Jr.,Abstenção,2026-05-10
999007,220672,Henderson Pinto,Sim,2026-05-10
999007,160642,Pastor Eurico,Abstenção,2026-05-10
999007,204570,Pastor Gil,Sim,2026-05-10
999007,220695,Rogéria Santos,Não,2026-05-10
999007,204517,Zé Vitor,Não,2026-05-10
999007,136811,Afonso Hamm,Não,2026-05-10
999007,204495,Airton Faleiro,Não,2026-05-10
999007,178975,Baleia Rossi,Abstenção,2026-05-10
999007,191923,Flávio Nogueira,Sim,2026-05-10
999007,178966,Geovania de Sá,Sim,2026-05-10
999007,220662,Lucas Ramos,Abstenção,2026-05-10
999007,73486,Pompeo de Mattos,Abstenção,2026-05-10
999007,220613,Roberto Monteiro Pai,Abstenção,2026-05-10
999007,73579,Alberto Fraga,Não,2026-05-10
999007,220542,Alexandre Guimarães,Não,2026-05-10
999007,220554,Alexandre Lindenmeyer,Não,2026-05-10
999007,220691,Diego Coronel,Sim,2026-05-10
999007,204408,Gustinho Ribeiro,Não,2026-05-10
999007,204486,Mauro Benevides Filho,Não,2026-05-10
999007,220676,Andreia Siqueira,Não,2026-05-10
999007,178929,Diego Garcia,Não,2026-05-10
999007,204550,Júnior Mano,Não,2026-05-10
999007,179000,Marcelo Álvaro Antônio,Não,2026-05-10
999007,220591,Meire Serafim,Não,2026-05-10
999007,204449,Nelson Barbudo,Sim,2026-05-10
999007,141531,Rodrigo de Castro,Não,2026-05-10
999007,160635,Ruy Carneiro,Sim,2026-05-10
999007,220569,Silvye Alves,Abstenção,2026-05-10
999007,178934,Toninho Wandscheer,Abstenção,2026-05-10
999007,204450,Doutor Luizinho,Sim,2026-05-10
999007,220551,Franciane Bayer,Sim,2026-05-10
999007,204524,Pinheirinho,Abstenção,2026-05-10
999007,98148,Cobalchini,Não,2026-05-10
999007,220642,Delegado Bruno Lima,Abstenção,2026-05-10
999007,141450,Hugo Leal,Não,2026-05-10
999007,98615,Ismael,Sim,2026-05-10
999007,204372,Julio Cesar Ribeiro,Não,2026-05-10
999007,74161,Reginaldo Lopes,Não,2026-05-10
999007,220588,Roberto Duarte,Não,2026-05-10
999007,220536,Zé Haroldo Cathedral,Não,2026-05-10
999007,74079,José Priante,Não,2026-05-10
999007,204479,Nicoletti,Sim,2026-05-10
999007,178835,Afonso Motta,Não,2026-05-10
999007,220687,Márcio Honaiser,Abstenção,2026-05-10
999007,220632,Ana Pimentel,Não,2026-05-10
999007,204411,Filipe Barros,Abstenção,2026-05-10
999007,178937,Altineu Côrtes,Sim,2026-05-10
999007,220539,Defensor Stélio Dener,Sim,2026-05-10
999007,220561,Delegada Katarina,Sim,2026-05-10
999007,73778,Luiz Carlos Hauly,Não,2026-05-10
999007,162332,Luiz Nishimori,Não,2026-05-10
999007,178993,Carlos Henrique Gaguim,Sim,2026-05-10
999007,204512,Delegado Marcelo Freitas,Não,2026-05-10
999007,204351,Dr. Luiz Ovando,Abstenção,2026-05-10
999007,74858,Lindbergh Farias,Sim,2026-05-10
999007,74159,Odair Cunha,Sim,2026-05-10
999007,220713,Saullo Vianna,Sim,2026-05-10
999007,220605,Bandeira de Mello,Sim,2026-05-10
999007,206018,Célia Xakriabá,Sim,2026-05-10
999007,209189,Joseildo Ramos,Não,2026-05-10
999007,160517,Paulo Folletto,Sim,2026-05-10
999007,220694,Ricardo Maia,Não,2026-05-10
999007,226837,Saulo Pedroso,Não,2026-05-10
999007,121948,Adriano do Baldy,Sim,2026-05-10
999007,220690,Capitão Alden,Não,2026-05-10
999007,74171,Chico Alencar,Abstenção,2026-05-10
999007,220594,Coronel Assis,Sim,2026-05-10
999007,220645,Erika Hilton,Sim,2026-05-10
999007,220534,Fred Linhares,Não,2026-05-10
999007,204472,José Medeiros,Não,2026-05-10
999007,204497,Júnior Ferrari,Não,2026-05-10
999007,178866,Luizianne Lins,Sim,2026-05-10
999007,160629,Romero Rodrigues,Não,2026-05-10
999007,74060,Daniel Almeida,Abstenção,2026-05-10
999007,220573,Dorinaldo Malafaia,Não,2026-05-10
999007,98057,Lafayette de Andrada,Sim,2026-05-10
999007,220566,Lêda Borges,Não,2026-05-10
999007,220715,Amom Mandel,Abstenção,2026-05-10
999007,198783,Emanuel Pinheiro Neto,Sim,2026-05-10
999007,162067,Kiko Celeguim,Abstenção,2026-05-10
999007,220603,Dani Cunha,Abstenção,2026-05-10
999007,220571,Daniel Agrobom,Não,2026-05-10
999007,220589,Eduardo Velloso,Não,2026-05-10
999007,139285,Lídice da Mata,Abstenção,2026-05-10
999007,204567,Raimundo Costa,Não,2026-05-10
999007,178931,Luciano Ducci,Abstenção,2026-05-10
999007,73692,Osmar Terra,Sim,2026-05-10
999007,204526,Luiz Philippe de Orleans e Bragança,Abstenção,2026-05-10
999007,160518,Weliton Prado,Não,2026-05-10
999007,204361,Carlos Chiodini,Abstenção,2026-05-10
999007,74856,Laura Carneiro,Sim,2026-05-10
999007,204404,Lucas Redecker,Sim,2026-05-10
999007,171617,Paulão,Abstenção,2026-05-10
999007,178881,Aluisio Mendes,Abstenção,2026-05-10
999007,160674,Hugo Motta,Sim,2026-05-10
999007,160758,Domingos Sávio,Sim,2026-05-10
999007,204574,Junior Lourenço,Abstenção,2026-05-10
999007,220641,Rodrigo Gambale,Sim,2026-05-10
999007,220558,Zé Trovão,Sim,2026-05-10
999007,204553,Pastor Sargento Isidório,Sim,2026-05-10
999007,204390,Professor Alcides,Abstenção,2026-05-10
999007,160553,Antonio Brito,Abstenção,2026-05-10
999007,141464,José Airton Félix Cirilo,Sim,2026-05-10
999007,141516,Paulo Abi-Ackel,Sim,2026-05-10
999007,178895,Misael Varella,Sim,2026-05-10
999007,160604,Pedro Uczai,Abstenção,2026-05-10
999007,204427,Fernando Rodolfo,Não,2026-05-10
999007,204572,Capitão Alberto Neto,Não,2026-05-10
999007,220669,Lula da Fonte,Não,2026-05-10
999007,220647,Mauricio Neves,Sim,2026-05-10
999007,220607,Max Lemos,Sim,2026-05-10
999007,178989,Renata Abreu,Abstenção,2026-05-10
999007,220548,Camila Jara,Não,2026-05-10
999007,204426,Carlos Veras,Sim,2026-05-10
999007,73441,Celso Russomanno,Sim,2026-05-10
999007,160588,Diego Andrade,Não,2026-05-10
999007,220567,Jeferson Rodrigues,Não,2026-05-10
999007,204364,Eli Borges,Abstenção,2026-05-10
999007,204416,Sanderson,Abstenção,2026-05-10
999007,204355,Da Vitoria,Abstenção,2026-05-10
999007,220673,Delegado Caveira,Não,2026-05-10
999007,204441,Otoni de Paula,Não,2026-05-10
999007,204412,Dr. Zacharias Calil,Sim,2026-05-10
999007,74848,Jandira Feghali,Não,2026-05-10
999007,204423,André Ferreira,Abstenção,2026-05-10
999007,74075,Elcione Barbalho,Abstenção,2026-05-10
999007,74317,Júlio Cesar,Não,2026-05-10
999007,81055,Márcio Jerry,Abstenção,2026-05-10
999007,157130,Túlio Gadêlha,Não,2026-05-10
999007,160592,Zeca Dirceu,Abstenção,2026-05-10
999007,220556,Ana Paula Lima,Não,2026-05-10
999007,220625,Delegada Ione,Sim,2026-05-10
999007,220610,Dr. Fernando Máximo,Abstenção,2026-05-10
999007,141458,João Carlos Bacelar,Sim,2026-05-10
999007,171786,Miguel Ângelo,Sim,2026-05-10
999007,74044,Wilson Santiago,Abstenção,2026-05-10
999007,204541,Eduardo Bismarck,Não,2026-05-10
999007,204394,Gervásio Maia,Sim,2026-05-10
999007,220574,Cabo Gilberto Silva,Abstenção,2026-05-10
999007,141408,Cleber Verde,Abstenção,2026-05-10
999007,180214,Pastor Diniz,Não,2026-05-10
999007,160976,Tiririca,Abstenção,2026-05-10
999007,220544,Antonio Andrade,Não,2026-05-10
999007,220540,Duda Ramos,Não,2026-05-10
999007,220697,Jadyel Alencar,Abstenção,2026-05-10
999007,220702,Geraldo Mendes,Não,2026-05-10
999007,220527,Jack Rocha,Sim,2026-05-10
999007,220616,Luciano Vieira,Não,2026-05-10
999007,204473,General Girão,Sim,2026-05-10
999007,220546,Rodolfo Nogueira,Não,2026-05-10
999007,220700,Florentino Neto,Abstenção,2026-05-10
999007,178985,Miguel Lombardi,Abstenção,2026-05-10
999007,221328,Adilson Barroso,Não,2026-05-10
999007,220549,Any Ortiz,Não,2026-05-10
999007,160545,Alexandre Leite,Abstenção,2026-05-10
999007,220657,André Fernandes,Não,2026-05-10
999007,220578,Josenildo,Não,2026-05-10
999007,204559,Zé Neto,Abstenção,2026-05-10
999007,220547,Marcos Pollon,Abstenção,2026-05-10
999007,123086,Átila Lira,Não,2026-05-10
999007,160161,Marcelo Queiroz,Sim,2026-05-10
999007,220714,Adail Filho,Sim,2026-05-10
999007,204491,Gilberto Abramo,Abstenção,2026-05-10
999007,160558,Paulo Freire Costa,Não,2026-05-10
999007,122974,Pedro Lucas Fernandes,Não,2026-05-10
999007,220620,Rosângela Reis,Não,2026-05-10
999007,74376,Vander Loubet,Sim,2026-05-10
999007,178933,Sergio Souza,Não,2026-05-10
999007,204460,Carlos Jordy,Sim,2026-05-10
999007,178910,Joaquim Passarinho,Sim,2026-05-10
999007,220533,Prof. Reginaldo Veras,Abstenção,2026-05-10
999007,220696,Ivoneide Caetano,Abstenção,2026-05-10
999007,204520,Junio Amaral,Abstenção,2026-05-10
999007,220668,Maria Arraes,Sim,2026-05-10
999007,178946,Soraya Santos,Abstenção,2026-05-10
999007,220707,Amanda Gentil,Não,2026-05-10
999007,204395,Pedro Lupion,Abstenção,2026-05-10
999007,204391,José Nelto,Não,2026-05-10
999007,220655,Mario Frias,Não,2026-05-10
999007,214694,Jorge Goetten,Abstenção,2026-05-10
999007,220703,Neto Carletto,Abstenção,2026-05-10
999007,204425,Silvio Costa Filho,Sim,2026-05-10
999007,204407,Fernanda Melchionna,Abstenção,2026-05-10
999007,178927,Aliel Machado,Não,2026-05-10
999007,74454,Eunício Oliveira,Abstenção,2026-05-10
999007,160632,Zé Silva,Sim,2026-05-10
999007,204464,Talíria Petrone,Abstenção,2026-05-10
999007,69871,Bacelar,Abstenção,2026-05-10
999007,220553,Denise Pessôa,Abstenção,2026-05-10
999007,220602,Dimas Gadelha,Não,2026-05-10
999007,204457,Juninho do Pneu,Sim,2026-05-10
999007,204369,Caroline de Toni,Sim,2026-05-10
999007,204462,Chris Tonietto,Sim,2026-05-10
999007,74273,Jefferson Campos,Abstenção,2026-05-10
999007,220582,Daniel Barbosa,Sim,2026-05-10
999007,143632,Domingos Neto,Abstenção,2026-05-10
999007,204533,Idilvan Alencar,Não,2026-05-10
999007,220712,Fausto Jr.,Abstenção,2026-05-10
999007,204540,Maria Rosas,Abstenção,2026-05-10
999007,220552,Zucco,Abstenção,2026-05-10
999007,220652,Delegado Palumbo,Não,2026-05-10
999007,220611,General Pazuello,Sim,2026-05-10
999007,178896,Newton Cardoso Jr,Não,2026-05-10
999007,220576,Alfredo Gaspar,Sim,2026-05-10
999007,178908,Delegado Éder Mauro,Sim,2026-05-10
999007,204398,Felipe Francischini,Abstenção,2026-05-10
999007,141456,Jilmar Tatto,Não,2026-05-10
999007,160601,Pr. Marco Feliciano,Abstenção,2026-05-10
999007,220555,Daiana Santos,Sim,2026-05-10
999007,220597,Thiago Flores,Não,2026-05-10
999007,178970,João Daniel,Não,2026-05-10
999007,123756,Antônia Lúcia,Abstenção,2026-05-10
999007,161550,Emidinho Madeira,Abstenção,2026-05-10
999007,220633,Ricardo Salles,Não,2026-05-10
999007,204456,Gutemberg Reis,Não,2026-05-10
999007,204515,André Janones,Sim,2026-05-10
999007,220699,Castro Neto,Sim,2026-05-10
999007,220666,Coronel Meira,Sim,2026-05-10
999007,74574,Paulo Magalhães,Não,2026-05-10
999007,92776,Stefano Aguiar,Abstenção,2026-05-10
999007,141459,João Maia,Sim,2026-05-10
999007,220530,Messias Donato,Abstenção,2026-05-10
999007,220651,Simone Marquetto,Sim,2026-05-10
999007,220583,Delegado Fabio Costa,Sim,2026-05-10
999007,204445,Fernando Mineiro,Não,2026-05-10
999007,204474,Juarez Costa,Abstenção,2026-05-10
999007,204409,Daniel Trzeciak,Sim,2026-05-10
999007,178943,Marcos Soares,Não,2026-05-10
999007,204525,Rosana Valle,Sim,2026-05-10
999007,220609,Maurício Carvalho,Sim,2026-05-10
999007,205476,Charles Fernandes,Abstenção,2026-05-10
999007,220649,Delegado da Cunha,Abstenção,2026-05-10
999007,204485,Luiz Carlos Motta,Sim,2026-05-10
999007,220615,Pastor Henrique Vieira,Abstenção,2026-05-10
999007,107970,Ana Paula Leão,Não,2026-05-10
999007,88256,Clodoaldo Magalhães,Não,2026-05-10
999007,204356,Amaro Neto,Sim,2026-05-10
999007,160598,Flávia Morais,Não,2026-05-10
999007,220612,Bebeto,Sim,2026-05-10
999007,73701,Benedita da Silva,Abstenção,2026-05-10
999007,220623,Duda Salabert,Abstenção,2026-05-10
999007,204379,Acácio Favacho,Não,2026-05-10
999007,220661,Matheus Noronha,Sim,2026-05-10
999007,73768,Dilceu Sperafico,Abstenção,2026-05-10
999007,74646,Aécio Neves,Sim,2026-05-10
999007,204511,David Soares,Sim,2026-05-10
999007,204549,AJ Albuquerque,Não,2026-05-10
999007,204436,Isnaldo Bulhões Jr.,Sim,2026-05-10
999007,209787,Nikolas Ferreira,Sim,2026-05-10
999007,92102,Leur Lomanto Júnior,Não,2026-05-10
999007,160673,Giovani Cherini,Sim,2026-05-10
999007,141485,Luiz Carlos Busato,Não,2026-05-10
999007,204498,Olival Marques,Não,2026-05-10
999007,74554,José Rocha,Abstenção,2026-05-10
999007,74371,Rubens Otoni,Sim,2026-05-10
999007,178983,Marcio Alvino,Abstenção,2026-05-10
999007,178962,Carlos Gomes,Não,2026-05-10
999007,92699,Fernando Monteiro,Não,2026-05-10
999007,178886,Juscelino Filho,Não,2026-05-10
999007,204362,Ricardo Guidi,Abstenção,2026-05-10
999007,204459,Daniela do Waguinho,Abstenção,2026-05-10
999007,160552,Danrlei de Deus Hinterholz,Abstenção,2026-05-10
999007,73433,Arlindo Chinaglia,Sim,2026-05-10
999007,204539,Hercílio Coelho Diniz,Não,2026-05-10
999007,220677,Keniston Braga,Sim,2026-05-10
999007,233592,Paulo Lemos,Não,2026-05-10
999007,74262,Carlos Sampaio,Não,2026-05-10
999007,171623,Fabio Reis,Abstenção,2026-05-10
999007,221329,Ricardo Abrão,Não,2026-05-10
999007,220708,Gabriel Nunes,Não,2026-05-10
999007,160527,Aguinaldo Ribeiro,Sim,2026-05-10
999007,230957,João Cury,Abstenção,2026-05-10
999007,178831,André Abdon,Abstenção,2026-05-10
999007,73788,Ricardo Barros,Sim,2026-05-10
999007,234788,Heloísa Helena,Não,2026-05-10
999007,227991,Dr Flávio,Não,2026-05-10
999007,220614,Dr. Daniel Soranz,Não,2026-05-10
999007,178832,Leandre,Abstenção,2026-05-10
999007,160641,Professora Marcivania,Abstenção,2026-05-10
999008,160538,Bohn Gass,Sim,2026-05-10
999008,141411,Dagoberto Nogueira,Abstenção,2026-05-10
999008,74467,Damião Feliciano,Não,2026-05-10
999008,66828,Fausto Pinato,Abstenção,2026-05-10
999008,220545,Filipe Martins,Sim,2026-05-10
999008,74270,Gilberto Nascimento,Abstenção,2026-05-10
999008,122158,Pedro Paulo,Abstenção,2026-05-10
999008,220618,Sargento Portugal,Não,2026-05-10
999008,224333,Welter,Abstenção,2026-05-10
999008,204560,Adolfo Viana,Abstenção,2026-05-10
999008,204388,Bibo Nunes,Não,2026-05-10
999008,220595,Coronel Fernanda,Abstenção,2026-05-10
999008,204365,Gilson Marques,Sim,2026-05-10
999008,220537,Helena Lima,Abstenção,2026-05-10
999008,178986,Nilto Tatto,Abstenção,2026-05-10
999008,74084,Raimundo Santos,Não,2026-05-10
999008,220543,Ricardo Ayres,Abstenção,2026-05-10
999008,204374,Bia Kicis,Sim,2026-05-10
999008,220635,Bruno Ganem,Sim,2026-05-10
999008,141398,Carlos Zarattini,Sim,2026-05-10
999008,220599,Marcelo Crivella,Abstenção,2026-05-10
999008,150418,Márcio Marinho,Abstenção,2026-05-10
999008,220685,Paulo Litro,Abstenção,2026-05-10
999008,204528,Adriana Ventura,Não,2026-05-10
999008,160600,Arthur Oliveira Maia,Sim,2026-05-10
999008,160665,Augusto Coutinho,Sim,2026-05-10
999008,220683,Beto Richa,Sim,2026-05-10
999008,213762,Carla Dickson,Abstenção,2026-05-10
999008,220608,Cristiane Lopes,Abstenção,2026-05-10
999008,220559,Julia Zanatta,Sim,2026-05-10
999008,141487,Luiz Fernando Faria,Abstenção,2026-05-10
999008,156190,Marcel van Hattem,Abstenção,2026-05-10
999008,178997,Moses Rodrigues,Abstenção,2026-05-10
999008,233594,Rafael Fera,Abstenção,2026-05-10
999008,220532,Rafael Prudente,Sim,2026-05-10
999008,220626,Rafael Simoes,Abstenção,2026-05-10
999008,153423,Renilce Nicodemos,Abstenção,2026-05-10
999008,220560,Thiago de Joaldo,Não,2026-05-10
999008,220646,Felipe Becari,Abstenção,2026-05-10
999008,178873,Helder Salomão,Abstenção,2026-05-10
999008,178954,Lucio Mosquini,Sim,2026-05-10
999008,204455,Luiz Lima,Abstenção,2026-05-10
999008,220693,Roberta Roma,Não,2026-05-10
999008,204534,Tabata Amaral,Não,2026-05-10
999008,220684,Tião Medeiros,Abstenção,2026-05-10
999008,178992,Vitor Lippi,Não,2026-05-10
999008,221148,Alfredinho,Abstenção,2026-05-10
999008,74090,Átila Lins,Sim,2026-05-10
999008,220629,Dandara,Não,2026-05-10
999008,74383,Giacobo,Abstenção,2026-05-10
999008,220670,Iza Arruda,Sim,2026-05-10
999008,220604,Marcos Tavares,Sim,2026-05-10
999008,220617,Murillo Gouvea,Sim,2026-05-10
999008,204489,Robério Monteiro,Abstenção,2026-05-10
999008,165470,Rodrigo Valadares,Não,2026-05-10
999008,220598,Tarcísio Motta,Sim,2026-05-10
999008,160610,Valmir Assunção,Não,2026-05-10
999008,137070,Vicentinho Júnior,Não,2026-05-10
999008,91228,Waldemar Oliveira,Sim,2026-05-10
999008,220592,Zezinho Barbary,Não,2026-05-10
999008,204501,Alencar Santana,Não,2026-05-10
999008,220638,Antonio Carlos Rodrigues,Não,2026-05-10
999008,74156,Leonardo Monteiro,Abstenção,2026-05-10
999008,141518,Paulinho da Força,Sim,2026-05-10
999008,74400,Paulo Pimenta,Sim,2026-05-10
999008,220631,Samuel Viana,Abstenção,2026-05-10
999008,104552,Socorro Neri,Sim,2026-05-10
999008,178947,Sóstenes Cavalcante,Sim,2026-05-10
999008,204358,Beto Pereira,Sim,2026-05-10
999008,220665,Clarissa Tércio,Abstenção,2026-05-10
999008,74537,Claudio Cajado,Abstenção,2026-05-10
999008,220686,Duarte Jr.,Não,2026-05-10
999008,220568,Gustavo Gayer,Abstenção,2026-05-10
999008,220672,Henderson Pinto,Abstenção,2026-05-10
999008,160642,Pastor Eurico,Abstenção,2026-05-10
999008,204570,Pastor Gil,Abstenção,2026-05-10
999008,220695,Rogéria Santos,Sim,2026-05-10
999008,204517,Zé Vitor,Não,2026-05-10
999008,136811,Afonso Hamm,Sim,2026-05-10
999008,204495,Airton Faleiro,Abstenção,2026-05-10
999008,178975,Baleia Rossi,Abstenção,2026-05-10
999008,178966,Geovania de Sá,Não,2026-05-10
999008,220662,Lucas Ramos,Sim,2026-05-10
999008,204410,Luisa Canziani,Abstenção,2026-05-10
999008,204406,Pedro Westphalen,Abstenção,2026-05-10
999008,73486,Pompeo de Mattos,Não,2026-05-10
999008,73579,Alberto Fraga,Sim,2026-05-10
999008,160559,Alceu Moreira,Não,2026-05-10
999008,220554,Alexandre Lindenmeyer,Não,2026-05-10
999008,220691,Diego Coronel,Sim,2026-05-10
999008,74374,Geraldo Resende,Abstenção,2026-05-10
999008,204408,Gustinho Ribeiro,Abstenção,2026-05-10
999008,220676,Andreia Siqueira,Sim,2026-05-10
999008,220701,Delegado Matheus Laiola,Não,2026-05-10
999008,220654,Delegado Paulo Bilynskyj,Não,2026-05-10
999008,178929,Diego Garcia,Sim,2026-05-10
999008,220674,Dra. Alessandra Haber,Sim,2026-05-10
999008,204550,Júnior Mano,Abstenção,2026-05-10
999008,179000,Marcelo Álvaro Antônio,Não,2026-05-10
999008,220591,Meire Serafim,Sim,2026-05-10
999008,141531,Rodrigo de Castro,Não,2026-05-10
999008,220569,Silvye Alves,Sim,2026-05-10
999008,178934,Toninho Wandscheer,Abstenção,2026-05-10
999008,160512,Aureo Ribeiro,Sim,2026-05-10
999008,204450,Doutor Luizinho,Sim,2026-05-10
999008,98148,Cobalchini,Abstenção,2026-05-10
999008,220642,Delegado Bruno Lima,Sim,2026-05-10
999008,141450,Hugo Leal,Abstenção,2026-05-10
999008,98615,Ismael,Não,2026-05-10
999008,204372,Julio Cesar Ribeiro,Não,2026-05-10
999008,74161,Reginaldo Lopes,Abstenção,2026-05-10
999008,220588,Roberto Duarte,Não,2026-05-10
999008,220536,Zé Haroldo Cathedral,Sim,2026-05-10
999008,74079,José Priante,Abstenção,2026-05-10
999008,204479,Nicoletti,Sim,2026-05-10
999008,220586,Rafael Brito,Sim,2026-05-10
999008,220564,Yandra Moura,Sim,2026-05-10
999008,178835,Afonso Motta,Sim,2026-05-10
999008,80815,Leo Prates,Não,2026-05-10
999008,220687,Márcio Honaiser,Sim,2026-05-10
999008,220632,Ana Pimentel,Não,2026-05-10
999008,204411,Filipe Barros,Sim,2026-05-10
999008,178964,Heitor Schuch,Não,2026-05-10
999008,74158,Mário Heringer,Sim,2026-05-10
999008,178937,Altineu Côrtes,Sim,2026-05-10
999008,220539,Defensor Stélio Dener,Sim,2026-05-10
999008,220561,Delegada Katarina,Abstenção,2026-05-10
999008,73778,Luiz Carlos Hauly,Sim,2026-05-10
999008,162332,Luiz Nishimori,Abstenção,2026-05-10
999008,178993,Carlos Henrique Gaguim,Sim,2026-05-10
999008,204512,Delegado Marcelo Freitas,Sim,2026-05-10
999008,204351,Dr. Luiz Ovando,Sim,2026-05-10
999008,160575,Erika Kokay,Sim,2026-05-10
999008,160666,Félix Mendonça Júnior,Sim,2026-05-10
999008,74253,Julio Lopes,Não,2026-05-10
999008,74858,Lindbergh Farias,Não,2026-05-10
999008,160535,Marcon,Não,2026-05-10
999008,74159,Odair Cunha,Sim,2026-05-10
999008,220713,Saullo Vianna,Abstenção,2026-05-10
999008,220605,Bandeira de Mello,Abstenção,2026-05-10
999008,206018,Célia Xakriabá,Sim,2026-05-10
999008,209189,Joseildo Ramos,Abstenção,2026-05-10
999008,74784,Luiza Erundina,Abstenção,2026-05-10
999008,160517,Paulo Folletto,Abstenção,2026-05-10
999008,220694,Ricardo Maia,Não,2026-05-10
999008,226837,Saulo Pedroso,Não,2026-05-10
999008,220682,Tadeu Veneri,Abstenção,2026-05-10
999008,121948,Adriano do Baldy,Abstenção,2026-05-10
999008,220690,Capitão Alden,Sim,2026-05-10
999008,74171,Chico Alencar,Abstenção,2026-05-10
999008,220594,Coronel Assis,Abstenção,2026-05-10
999008,220645,Erika Hilton,Não,2026-05-10
999008,220534,Fred Linhares,Não,2026-05-10
999008,204472,José Medeiros,Não,2026-05-10
999008,204497,Júnior Ferrari,Abstenção,2026-05-10
999008,178866,Luizianne Lins,Não,2026-05-10
999008,220606,Reimont,Abstenção,2026-05-10
999008,220624,Robinson Faria,Abstenção,2026-05-10
999008,160629,Romero Rodrigues,Não,2026-05-10
999008,73604,Rui Falcão,Sim,2026-05-10
999008,160569,Waldenor Pereira,Não,2026-05-10
999008,74060,Daniel Almeida,Não,2026-05-10
999008,220573,Dorinaldo Malafaia,Abstenção,2026-05-10
999008,98057,Lafayette de Andrada,Sim,2026-05-10
999008,220566,Lêda Borges,Sim,2026-05-10
999008,220715,Amom Mandel,Sim,2026-05-10
999008,198783,Emanuel Pinheiro Neto,Não,2026-05-10
999008,162067,Kiko Celeguim,Não,2026-05-10
999008,220603,Dani Cunha,Não,2026-05-10
999008,220571,Daniel Agrobom,Abstenção,2026-05-10
999008,220589,Eduardo Velloso,Abstenção,2026-05-10
999008,141555,Vinicius Carvalho,Sim,2026-05-10
999008,178931,Luciano Ducci,Sim,2026-05-10
999008,73692,Osmar Terra,Sim,2026-05-10
999008,220644,Rosangela Moro,Abstenção,2026-05-10
999008,141421,Eduardo da Fonte,Não,2026-05-10
999008,204526,Luiz Philippe de Orleans e Bragança,Não,2026-05-10
999008,160591,Vinicius Gurgel,Abstenção,2026-05-10
999008,160518,Weliton Prado,Não,2026-05-10
999008,107283,Gleisi Hoffmann,Abstenção,2026-05-10
999008,74856,Laura Carneiro,Sim,2026-05-10
999008,204404,Lucas Redecker,Abstenção,2026-05-10
999008,171617,Paulão,Sim,2026-05-10
999008,178881,Aluisio Mendes,Abstenção,2026-05-10
999008,109429,Benes Leocádio,Abstenção,2026-05-10
999008,204368,Fabio Schiochet,Abstenção,2026-05-10
